id,name
2864,"Guin - Mchs Community Library, Guin, AL"
2865,"Millport Public Library, Millport, AL"
2866,"Russellville Public Library, Russellville, AL"
2867,"Sulligent Public Library, Sulligent, AL"
2868,"Vernon - Mary Wallace Cobb Memorial Library, Vernon, AL"
2869,"Red Bay - Weatherford Public Library, Red Bay, AL"
2870,"Winfield Public Library, Winfield, AL"
2871,"Athens - Limestone Public Library, Athens, AL"
2872,"Decatur Public Library, Decatur, AL"
2873,"Hartselle - William Bradford Huie Public Library, Hartselle, AL"
2874,"Lawrence County Public Library, Moulton, AL"
2875,"Baldwin County Library Cooperative, Robertsdale, AL"
2876,"Daphne Public Library, Daphne, AL"
2877,"Fairhope Public Library, Fairhope, AL"
2878,"Foley Public Library, Foley, AL"
2879,"Bay Minette Public Library, Bay Minette, AL"
2880,"Loxley Public Library, Loxley, AL"
2881,"Oscar Johnson Memorial Library, Silverhill, AL"
2882,"Robertsdale Public Library, Robertsdale, AL"
2883,"Gulf Shores - Thomas B. Norton Public Library, Gulf Shores, AL"
2884,"Adamsville Public Library, Adamsville, AL"
2885,"Bessemer Public Library, Bessemer, AL"
2886,"Emmet O'Neal Library, Mountain Brook, AL"
2887,"Fairfield - Walter J. Hanna Memorial Library, Fairfield, AL"
2888,"Fultondale Public Library, Fultondale, AL"
2889,"Gardendale - Martha Moore Public Library, Gardendale, AL"
2890,"Graysville Public Library, Graysville, AL"
2891,"Homewood Public Library, Homewood, AL"
2892,"Hoover Public Library, Hoover, AL"
2893,"Hueytown Public Library, Hueytown, AL"
2894,"Irondale Public Library, Irondale, AL"
2895,"Leeds - Jane Culbreth Library, Leeds, AL"
2896,"Midfield Public Library, Midfield, AL"
2897,"Pleasant Grove Public Library, Pleasant Grove, AL"
2898,"Tarrant Public Library, Tarrant, AL"
2899,"Trussville Public Library, Trussville, AL"
2900,"Vestavia Hills Library In The Forest, Vestavia Hills, AL"
2901,"Warrior Public Library, Warrior, AL"
2902,"Birmingham Public Library, Birmingham, AL"
2903,"Fort Payne - Dekalb County Public Library, Fort Payne, AL"
2904,"Collinsville Public Library, Collinsville, AL"
2905,"Geraldine Public Library, Geraldine, AL"
2906,"Rainsville Public Library, Rainsville, AL"
2907,"Escambia County Cooperative Library System, Atmore, AL"
2908,"Atmore Public, Atmore, AL"
2909,"Brewton Public Library, Brewton, AL"
2910,"Flomaton Public Library, Flomaton, AL"
2911,"Gadsden - Etowah County Public Library, Gadsden, AL"
2912,"Attalla - Etowah County Public Library, Attalla, AL"
2913,"Rainbow City Public Library, Rainbow City, AL"
2914,"Demopolis Public Library, Demopolis, AL"
2915,"Marengo County Public Library, Linden, AL"
2916,"Marshall County Cooperative Library, Albertville, AL"
2917,"Arab Public Library, Arab, AL"
2918,"Boaz Public Library, Boaz, AL"
2919,"Guntersville Public Library, Guntersville, AL"
2920,"Albertville Public Library, Albertville, AL"
2921,"Harrison Regional Library System, Columbiana, AL"
2922,"Alabaster - Albert L. Scott Library, Alabaster, AL"
2923,"Calera Public Library, Calera, AL"
2924,"Columbiana Public Library, Columbiana, AL"
2925,"Helena - Jane B. Holmes Public Library, Helena, AL"
2926,"Vincent - Lallouise F. Mcgraw Library, Vincent, AL"
2927,"Montevallo - Parnell Memorial Library, Montevallo, AL"
2928,"Pelham Public Library, Pelham, AL"
2929,"Wilsonville - Vernice Stoudenmire Library, Wilsonville, AL"
2930,"North Shelby Library, Birmingham, AL"
2931,"Aliceville Public Library, Aliceville, AL"
2932,"Carrollton Public Library, Carrollton, AL"
2933,"Gordo - Ruth Holliman Memorial Public Library, Gordo, AL"
2934,"Reform Public Library, Reform, AL"
2935,"St. Clair County Library, Ashville, AL"
2936,"Ashville Public Library, Ashville, AL"
2937,"Moody - Doris Stanley Memorial Library, Moody, AL"
2938,"Odenville Public Library, Odenville, AL"
2939,"Pell City Public Library, Pell City, AL"
2940,"York - Hightower Memorial Library, York, AL"
2941,"Livingston - Ruby Pickens Tartt Public Library, Livingston, AL"
2942,"Anniston - Calhoun County Public Library, Anniston, AL"
2943,"Jacksonville Public Library, Jacksonville, AL"
2944,"Piedmont Public Library, Piedmont, AL"
2945,"Akron Public Library, Akron, AL"
2946,"Dothan / Houston-Love Memorial Library, Dothan, AL"
2947,"Blountsville Public Library, Blountsville, AL"
2948,"Cherokee Public Library, Cherokee, AL"
2949,"Brent - Centreville Public Library, Centreville, AL"
2950,"Chilton - Clanton Public Library, Clanton, AL"
2951,"Choctaw County Public Library, Butler, AL"
2952,"Citronelle Memorial Library, Citronelle, AL"
2953,"Grove Hill Public Library, Grove Hill, AL"
2954,"Huntsville - Madison County Public Library, Huntsville, AL"
2955,"Eutaw - James C. Poole Jr. Memorial Library, Eutaw, AL"
2956,"Greenville - Butler County Public Library, Greenville, AL"
2957,"Hale County Library, Greensboro, AL"
2958,"Chickasaw - Ina Pullen Smallwood Memorial Library, Chickasaw, AL"
2959,"Jackson - White Smith Memorial Library, Jackson, AL"
2960,"Marion - Perry County Public Library, Marion, AL"
2961,"Woodville Public Library, Woodville, AL"
2962,"City Of Bayou La Batre Public Library, Irvington, AL"
2963,"Scottsboro Public Library, Scottsboro, AL"
2964,"Oneonta Public Library, Oneonta, AL"
2965,"Thomasville Public Library, Thomasville, AL"
2966,"Macon County - Tuskegee Public Library, Tuskegee, AL"
2967,"Moundville Public Library, Moundville, AL"
2968,"Uniontown Public Library, Uniontown, AL"
2969,"Prichard Public Library, Prichard, AL"
2970,"Washington County Public Library, Chatom, AL"
2971,"Evergreen Public Library, Evergreen, AL"
2972,"Mobile Public Library, Mobile, AL"
2973,"Montgomery City-County Public Library, Montgomery, AL"
2974,"White Hall Public Library, White Hall, AL"
2975,"Stevenson Public Library, Stevenson, AL"
2976,"Killen Public Library, Killen, AL"
2977,"Lexington - Burchell Campbell Memorial Library, Lexington, AL"
2978,"Autauga - Prattville Public Library, Prattville, AL"
2979,"Fayette County Memorial Library, Fayette, AL"
2980,"Phenix City - Russell County Public Library, Phenix City, AL"
2981,"Selma - Dallas County Public Library, Selma, AL"
2982,"Tuscaloosa Public Library, Tuscaloosa, AL"
2983,"Wilcox County Library, Camden, AL"
2984,"Monroe County Public Library, Monroeville, AL"
2985,"Cullman County Public Library System, Cullman, AL"
2986,"Valley - H. Grady Bradshaw / Chambers County Library, Valley, AL"
2987,"Hokes Bluff - Rufus Floyd Public Library, Hokes Bluff, AL"
2988,"Ragland Public Library, Ragland, AL"
2989,"Hayneville - Lowndes County Public Library, Hayneville, AL"
2990,"Ider Public Library, Ider, AL"
2991,"Eufaula Carnegie Library, Eufaula, AL"
2992,"Grant Public Library, Grant, AL"
2993,"Daleville Public Library, Daleville, AL"
2994,"Courtland Public Library, Courtland, AL"
2995,"Eva Public Library, Eva, AL"
2996,"Crossville Public Library, Crossville, AL"
2997,"Walnut Grove - Westside Public Library, Walnut Grove, AL"
2998,"Orange Beach Public Library, Orange Beach, AL"
2999,"Satsuma Public Library, Satsuma, AL"
3000,"Falkville Public Library, Falkville, AL"
3001,"Springville Public Library, Springville, AL"
3002,"Bridgeport - Lena Cagle Public Library, Bridgeport, AL"
3003,"West Blocton Public Library, West Blocton, AL"
3004,"Carbon Hill City Library, Carbon Hill, AL"
3005,"Ohatchee Public Library, Ohatchee, AL"
3006,"Somerville Public Library, Somerville, AL"
3007,"Chelsea Public Library, Chelsea, AL"
3008,"Dutton Public Library, Dutton, AL"
3009,"Fort Deposit Public Library, Fort Deposit, AL"
3010,"Summerdale - Marjorie Younce Snook Public Library, Summerdale, AL"
3011,"Clay Public Library, Pinson, AL"
3012,"Eclectic Public Library, Eclectic, AL"
3013,"Hobson City Public Library, Hobson City, AL"
3014,"Munford Public Library, Munford, AL"
3015,"Southside Public Library, Southside, AL"
3016,"Steele Public Library, Steele, AL"
3017,"Mt. Vernon Public Library, Mount Vernon, AL"
3018,"Priceville Public Library, Priceville, AL"
3019,"Sardis City Public Library, Sardis City, AL"
3020,"Woodstock Public Library, Green Pond, AL"
3021,"City of California City, California City, CA"
3022,"New York City Department of Housing Preservation and Development, New York City, NY"
3023,"New York State Division of Criminal Justice Services, New York"
3024,"Village of La Grange, Illinois"
3025,"U.S. Air Force, 6th Air Mobility Wing, United States of America"
3026,"U.S. Army, Armament Research and Development Center -- ARDEC, United States of America"
3027,"U.S. Army, Office of the Administrative Assistant to the Secretary, United States of America"
3028,"Havasu National Wildlife Refuge, United States of America"
3029,"Appleton Police Department, City of Appleton, WI"
3030,"Department of Justice, Justice Management Division, United States of America"
3031,"International Boundary and Water Commission, United States of America"
3032,"Virginia Film Office, Virginia"
3033,"Centers for Medicare and Medicaid Services, United States of America"
3034,"General City Requests, Sunbury, PA"
3035,"Department of Health and Mental Hygiene, New York City, NY"
3036,"Office of the City Clerk, Chicago, IL"
3037,"Census Bureau, New York Regional Office (New England), United States of America"
3038,"Eastern Oregon University, Oregon"
3039,"Berkshire Community College, Pittsfield, MA"
3040,"Bridgewater State University, Bridgewater, MA"
3041,"Bristol Community College, Fall River, MA"
3042,"Bunker Hill Community College, Boston, MA"
3043,"Cape Cod Community College, Barnstable, MA"
3044,"Fitchburg State University, Fitchburg, MA"
3045,"Framingham State University, Framingham, MA"
3046,"Greenfield Community College, Greenfield, MA"
3047,"Holyoke Community College, Holyoke, MA"
3048,"Massachusetts Bay Community College, Framingham, MA"
3049,"Massachusetts College of Art and Design, Boston, MA"
3050,"Massachusetts College of Liberal Arts, North Adams, MA"
3051,"Massachusetts Maritime Academy, Buzzards Bay, MA"
3052,"Massasoit Community College, Canton, MA"
3053,"Middlesex Community College, Bedford, MA"
3054,"Mount Wachusett Community College, Gardner, MA"
3055,"North Shore Community College, Danvers, MA"
3056,"Northern Essex Community College, Haverhill, MA"
3057,"Quinsigamond Community College, Worcester, MA"
3058,"Roxbury Community College, Roxbury Crossing, MA"
3059,"Salem State University, Salem, MA"
3060,"Springfield Technical Community College, Springfield, MA"
3061,"Westfield State University, Westfield, MA"
3062,"Worcester State University, Worcester, MA"
3063,"Ohio Department of Rehabilitation and Correction, Ohio"
3065,"Gilbert Public Schools, Gilbert, AZ"
3066,"Department of Agriculture, Food, Nutrition and Consumer Sciences - FNCS, United States of America"
3067,"Office of the Deputy Mayor for Planning and Economic Development (DMPED), Washington (D.C), DC"
3068,"Los Angeles Animal Services, Los Angeles, CA"
3069,"Illinois State Toll Highway Authority, Illinois"
3070,"Army, USARCENT, United States of America"
3071,"Office of the City Administrator, Washington (D.C), DC"
3072,"Chicago Park District, Chicago, IL"
3073,"Office of the Mayor, New York City, NY"
3074,"Corporation For National and Community Service, United States of America"
3075,"Center for Health Information and Analysis, Massachusetts"
3076,"Regional Transportation Authority, Illinois"
3077,"CUNY â€” Macaulay Honors College, New York City, NY"
3078,"CUNY â€” University Central Office, New York City, NY"
3079,"University of Virginia, Virginia"
3080,"College of William & Mary, Virginia"
3081,"University of Illinois, Illinois"
3082,"UMass Worcester Medical Campus Department of Public Safety, Worcester, MA"
3083,"UMass Lowell Police, Lowell, MA"
3084,"UMass Dartmouth Department of Public Safety, Dartmouth, MA"
3085,"UMass Boston Department of Public Safety, Boston, MA"
3087,"Worcester State University Police, Worcester, MA"
3088,"Berkshire Community College Security, Pittsfield, MA"
3089,"Bristol Community College Police, Fall River, MA"
3090,"Bunker Hill Community College Public Safety, Boston, MA"
3091,"Cape Cod Community College Department of Public Safety, Barnstable, MA"
3092,"Greenfield Community College Public Safety, Greenfield, MA"
3093,"Westfield State University Public Safety, Westfield, MA"
3094,"Salem State University Police, Salem, MA"
3095,"Mass Maritime Academy Public Safety, Buzzards Bay, MA"
3096,"Holyoke Community College Police, Holyoke, MA"
3097,"Massachusetts Bay Community College Public Safety, Framingham, MA"
3098,"Massasoit Community College Police, Canton, MA"
3099,"Middlesex Community College Public Safety, Bedford, MA"
3100,"Mount Wachusett Community College Police, Gardner, MA"
3101,"North Shore Community College Police, Danvers, MA"
3102,"Northern Essex Community College Campus Security, Haverhill, MA"
3103,"Quinsigamond Community College Police, Worcester, MA"
3104,"Roxbury Community College Public Safety, Roxbury Crossing, MA"
3105,"Springfield Technical Community College Police, Springfield, MA"
3106,"Northeastern University Division of Public Safety, Boston, MA"
3107,"Boston College Police, Newton, MA"
3108,"Simmons College Police, Boston, MA"
3109,"Emerson College Police, Boston, MA"
3110,"Wheelock College Department of Public Safety, Boston, MA"
3111,"Emmanuel College Campus Safety Department, Boston, MA"
3112,"Wentworth Institute of Technology Police, Boston, MA"
3113,"Suffolk University Police, Boston, MA"
3114,"Massachusetts Institute of Technology Police, Cambridge, MA"
3115,"Massachusetts College of Liberal Arts Public Safety, North Adams, MA"
3116,"Massachusetts College of Art and Design Public Safety, Boston, MA"
3117,"Framingham State University Police, Framingham, MA"
3118,"Fitchburg State University Police, Fitchburg, MA"
3119,"Bridgewater State University Police, Bridgewater, MA"
3120,"Troy Records Access Officer, Troy, NY"
3121,"Chicago Public Schools, Chicago, IL"
3122,"Illinois State University, Illinois"
3123,"University of California, Berkeley, California"
3124,"Department of Health, Washington (D.C), DC"
3125,"Thruway Authority, New York"
3126,"University of California, Davis, California"
3127,"Union County Sheriff's Office, Union County, NJ"
3128,"Sea Isle City Police Department, Sea Isle City, NJ"
3129,"Cape May Police Department, Cape May, NJ"
3130,"Pennsauken Township Police, Pennsauken Township, NJ"
3131,"Watchung Police Department, Watchung, NJ"
3132,"Bradley Beach Police Department, Bradley Beach, NJ"
3133,"Hempfield Area School District, Westmoreland County, PA"
3134,"The Somerset Hills School District, Bernardsville, NJ"
3135,"East Brunswick Public Schools, East Brunswick, NJ"
3136,"Town of Longmeadow, Longmeadow, MA"
3137,"Air Force, Personnel Center, United States of America"
3138,"Department of Veterans Affairs, Veterans Benefits Administration, United States of America"
3140,"Mayorâ€™s Office, Newark, NJ"
3141,"Army, Assistant Secretary for Acquisition, Logistics, and Technology, United States of America"
3142,"National Personnel Records Center, Military Personnel Records, United States of America"
3143,"U.S. Army, Research, Development and Engineering Command, United States of America"
3144,"Department of Labor Office of Inspector General, United States of America"
3145,"Department of Commerce, Office of Inspector General, United States of America"
3146,"Secretary of the Commonwealth of Massachusetts, Massachusetts"
3147,"Avon Town Administrator, Avon, MA"
3148,"Bridgewater Town Manager, Bridgewater, MA"
3149,"Brockton Mayor, Brockton, MA"
3150,"Canton Town Administrator, Canton, MA"
3151,"Dedham Town Administrator, Dedham, MA"
3152,"East Bridgewater Town Administrator, East Bridgewater, MA"
3153,"Easton Town Administrator, Easton, MA"
3154,"Foxborough Town Manager, Foxborough, MA"
3155,"Freetown Town Administrator, Freetown, MA"
3156,"Halifax Town Administrator, Halifax, MA"
3157,"Hanover Town Manager, Hanover, MA"
3158,"Hanson Town Administrator, Hanson, MA"
3159,"Hull Town Manager, Hull, MA"
3160,"Kingston Town Administrator, Kingston, MA"
3161,"Lakeville Town Administrator, Lakeville, MA"
3162,"Mansfield Town Manager, Mansfield, MA"
3163,"Marion Town Administrator, Marion, MA"
3164,"Marshfield Town Administrator, Marshfield, MA"
3165,"Mattapoisett Town Administrator, Mattapoisett, MA"
3166,"Middleborough Town Manager, Middleborough, MA"
3167,"Milton Town Administrator, Milton, MA"
3168,"Norton Town Manager, Norton, MA"
3169,"Norwell Town Administrator, Norwell, MA"
3170,"Norwood Town Administrator, Norwood, MA"
3171,"Pembroke Town Administrator, Pembroke, MA"
3172,"Plymouth Town Manager, Plymouth, MA"
3173,"Plympton Town Coordinator, Plympton, MA"
3174,"Quincy Mayor, Quincy, MA"
3175,"Randolph Town Manager, Randolph, MA"
3176,"Raynham Town Administrator, Raynham, MA"
3177,"Rochester Town Administrator, Rochester, MA"
3178,"Rockland Town Administrator, Rockland, MA"
3179,"Scituate Town Administrator, Scituate, MA"
3180,"Sharon Town Administrator, Sharon, MA"
3181,"Stoughton Town Manager, Stoughton, MA"
3182,"Walpole Town Administrator, Walpole, MA"
3183,"Wareham Town Administrator, Wareham, MA"
3184,"West Bridgewater Town Administrator, West Bridgewater, MA"
3185,"Westwood Town Administrator, Westwood, MA"
3186,"Weymouth Mayor, Weymouth, MA"
3187,"Whitman Town Administrator, Whitman, MA"
3188,"South Carolina Election Commission, South Carolina"
3189,"Selective Service System, United States of America"
3190,"U.S. Army, Office of the Provost Marshal General, United States of America"
3191,"Outagamie County Sheriff, Outagamie County, WI"
3192,"Connecticut Lottery Corporation, Connecticut"
3193,"Armed Services Board of Contract Appeals, United States of America"
3194,"Defense Commissary Agency, United States of America"
3195,"U.S. International Trade Commission, United States of America"
3197,"Administrative Conference of the United States, United States of America"
3198,"Special Inspector General for Iraq Reconstruction, United States of America"
3200,"National Endowment for the Arts, United States of America"
3201,"United States Trade and Development Agency, United States of America"
3202,"Defense Nuclear Facilities Safety Board, United States of America"
3203,"American Battle Monuments Commission, United States of America"
3206,"Commodity Futures Trading Commission, United States of America"
3207,"Council on Environmental Quality, United States of America"
3208,"Court Services and Offender Supervision Agency, United States of America"
3209,"University of California, Los Angeles, California"
3210,"Oak Park and River Forest High School, Cook County, IL"
3211,"Brookline Housing Authority, Brookline, MA"
3213,"United States Air Force Academy, United States of America"
3214,"Marine Corps Combat Development Center, United States of America"
3216,"Secretary of the Commonwealth of Massachusetts, Public Records Division, Massachusetts"
3217,"Danville Police Department, Danville, VA"
3219,"Maryland Public Broadcasting Commission, Maryland"
3220,"Danville City Clerk, Danville, VA"
3221,"Danville City Treasurer, Danville, VA"
3222,"Fairfax County Department of Tax Administration, Fairfax County, VA"
3223,"U.S. Army, Military Operations, United States of America"
3224,"City of Boston, Law Department, Boston, MA"
3225,"Appleton Department of Public Works, City of Appleton, WI"
3226,"Lake Winnebago Area Metropolitan Enforcement Group, Winnebago County, WI"
3227,"Scarsdale Court, Scarsdale, NY"
3228,"Scarsdale Village Clerk, Scarsdale, NY"
3230,"MBTA Transit Police, Massachusetts"
3231,"Watertown Auditor, Watertown, MA"
3232,"Hennepin County Library Board, Hennepin County, MN"
3234,"Marine Corps Air Station-Cherry Point, United States of America"
3343,"Acton Town Clerk, Acton, MA"
3344,"Adams Town Clerk, Adams, MA"
3345,"Andover Town Clerk, Andover, MA"
3346,"Arlington Town Clerk, Arlington, MA"
3347,"Ashland Town Clerk, Ashland, MA"
3348,"Attleboro City Clerk, Attleboro, MA"
3349,"Auburn Town Clerk, Auburn, MA"
3350,"Avon Town Clerk, Avon, MA"
3351,"Barnstable Town Clerk, Barnstable, MA"
3352,"Belmont Town Clerk, Belmont, MA"
3353,"Beverly City Clerk, Beverly, MA"
3354,"Billerica Town Clerk, Billerica, MA"
3355,"Blackstone Town Clerk, Blackstone, MA"
3356,"Bolton Town Clerk, Bolton, MA"
3357,"Braintree Town Clerk, Braintree, MA"
3358,"Brookline Town Clerk, Brookline, MA"
3359,"Burlington Town Clerk, Burlington, MA"
3360,"Canton Town Clerk, Canton, MA"
3361,"Carver Town Clerk, Carver, MA"
3362,"Charlton Town Clerk, Charlton, MA"
3363,"Chatham Town Clerk, Chatham, MA"
3364,"Chelmsford Town Clerk, Chelmsford, MA"
3365,"Cohasset Town Clerk, Cohasset, MA"
3366,"Concord Town Clerk, Concord, MA"
3367,"Dalton Town Clerk, Dalton, MA"
3368,"Danvers Town Clerk, Danvers, MA"
3369,"Dedham Town Clerk, Dedham, MA"
3370,"Dennis Town Clerk, Dennis, MA"
3371,"Duxbury Town Clerk, Duxbury, MA"
3372,"Edgartown Town Clerk, Edgartown, MA"
3373,"Falmouth Town Clerk, Falmouth, MA"
3374,"Framingham Town Clerk, Framingham, MA"
3375,"Franklin Town Clerk, Franklin, MA"
3376,"Freetown Town Clerk, Freetown, MA"
3377,"Gloucester City Clerk, Gloucester, MA"
3378,"Grafton Town Clerk, Grafton, MA"
3379,"Groton Town Clerk, Groton, MA"
3380,"Groveland Town Clerk, Groveland, MA"
3381,"Hingham Town Clerk, Hingham, MA"
3382,"Hopkinton Town Clerk, Hopkinton, MA"
3383,"Hull Town Clerk, Hull, MA"
3384,"Ipswich Town Clerk, Ipswich, MA"
3385,"Lexington Town Clerk, Lexington, MA"
3386,"Lincoln Town Clerk, Lincoln, MA"
3387,"Littleton Town Clerk, Littleton, MA"
3388,"Lynn City Clerk, Lynn, MA"
3389,"Lynnfield Town Clerk, Lynnfield, MA"
3390,"Malden City Clerk, Malden, MA"
3391,"Marblehead Town Clerk, Marblehead, MA"
3392,"Marlborough City Clerk, Marlborough, MA"
3393,"Marshfield Town Clerk, Marshfield, MA"
3394,"Maynard Town Clerk, Maynard, MA"
3395,"Medfield Town Clerk, Medfield, MA"
3396,"Medford City Clerk, Medford, MA"
3397,"Medway Town Clerk, Medway, MA"
3398,"Melrose City Clerk, Melrose, MA"
3399,"Middleton Town Clerk, Middleton, MA"
3400,"Milford Town Clerk, Milford, MA"
3401,"Millis Town Clerk, Millis, MA"
3402,"Milton Town Clerk, Milton, MA"
3403,"Natick Town Clerk, Natick, MA"
3404,"Needham Town Clerk, Needham, MA"
3405,"New Bedford City Clerk, New Bedford, MA"
3406,"Newbury Town Clerk, Newbury, MA"
3407,"Newburyport City Clerk, Newburyport, MA"
3408,"Newton City Clerk, Newton, MA"
3409,"Norfolk Town Clerk, Norfolk, MA"
3410,"North Andover Town Clerk, North Andover, MA"
3411,"North Attleborough Town Clerk, North Attleborough, MA"
3412,"Northborough Town Clerk, Northborough, MA"
3413,"Norton Town Clerk, Norton, MA"
3414,"Oxford Town Clerk, Oxford, MA"
3415,"Peabody City Clerk, Peabody, MA"
3416,"Pepperell Town Clerk, Pepperell, MA"
3417,"Plymouth Town Clerk, Plymouth, MA"
3418,"Quincy City Clerk, Quincy, MA"
3419,"Raynham Town Clerk, Raynham, MA"
3420,"Reading Town Clerk, Reading, MA"
3421,"Revere City Clerk, Revere, MA"
3422,"Richmond Town Clerk, Richmond, MA"
3423,"Rockport Town Clerk, Rockport, MA"
3424,"Rowley Town Clerk, Rowley, MA"
3425,"Rutland Town Clerk, Rutland, MA"
3426,"Salem City Clerk, Salem, MA"
3427,"Saugus Town Clerk, Saugus, MA"
3428,"Scituate Town Clerk, Scituate, MA"
3429,"Seekonk Town Clerk, Seekonk, MA"
3430,"Sharon Town Clerk, Sharon, MA"
3431,"Southborough Town Clerk, Southborough, MA"
3432,"Southwick Town Clerk, Southwick, MA"
3433,"Springfield City Clerk, Springfield, MA"
3434,"Sterling Town Clerk, Sterling, MA"
3435,"Stoneham Town Clerk, Stoneham, MA"
3436,"Sturbridge Town Clerk, Sturbridge, MA"
3437,"Sudbury Town Clerk, Sudbury, MA"
3438,"Swampscott Town Clerk, Swampscott, MA"
3439,"Tewksbury Town Clerk, Tewksbury, MA"
3440,"Tyngsborough Town Clerk, Tyngsborough, MA"
3441,"Upton Town Clerk, Upton, MA"
3442,"Wakefield Town Clerk, Wakefield, MA"
3443,"Walpole Town Clerk, Walpole, MA"
3444,"Waltham City Clerk, Waltham, MA"
3445,"Watertown Town Clerk, Watertown, MA"
3446,"Wayland Town Clerk, Wayland, MA"
3447,"Wellesley Town Clerk, Wellesley, MA"
3448,"West Tisbury Town Clerk, Bolton, MA"
3449,"Weston Town Clerk, Weston, MA"
3450,"Weymouth Town Clerk, Weymouth, MA"
3451,"Wilbraham Town Clerk, Wilbraham, MA"
3452,"Wilmington Town Clerk, Wilmington, MA"
3453,"Winchester Town Clerk, Winchester, MA"
3454,"Winthrop Town Clerk, Winthrop, MA"
3455,"Worcester City Clerk, Worcester, MA"
3456,"River Forest Police Department, River Forest, IL"
3458,"River Forest Public Library, River Forest, IL"
3459,"State Liquor Authority, New York"
3460,"Belleville Public Schools, Belleville, NJ"
3461,"Tufts University Police, Medford, MA"
3463,"Greenville Police Department, Greenville, SC"
3464,"Greenville County Sheriff's Department, Greenville County, SC"
3465,"Greer Police Department, Greer, SC"
3466,"Prairie View A&M University, Prairie View, TX"
3467,"Travis County Sheriff's Department, Texas"
3470,"Lowell Human Relations, Lowell, MA"
3471,"Ethics Commission, Massachusetts"
3472,"Department of Insurance, South Carolina"
3473,"River Forest Public Schools District 90, River Forest, IL"
3474,"River Forest Park District, River Forest, IL"
3475,"University of California, Irvine, California"
3476,"Brooklyn College, New York City, NY"
3477,"New York State Senate, New York"
3479,"City of Lawrence, Finance Department, Lawrence, MA"
3480,"Loudoun County Sheriff's Office, Loudoun County, VA"
3481,"South Jersey Transportation Authority, New Jersey"
3483,"Ithaca Police Department, Ithaca, NY"
3484,"Birmingham Police Department, Birmingham, AL"
3485,"Manhattan Borough President's Office, New York City, NY"
3486,"Office of the Comptroller of New York City, New York City, NY"
3487,"office, New York City, NY"
3488,"City of Greer, Greer, SC"
3489,"Framingham Finance Department, Framingham, MA"
3491,"Minnesota Department of Public Safety, Minnesota"
3492,"Mayor's Office, Lincoln, NE"
3494,"Ithaca City Clerk, Ithaca, NY"
3497,"Florida Bar, Florida"
3498,"Collier County Public Schools, Collier County, FL"
3499,"Lenox Police Department, Lenox, MA"
3500,"Department of Corrections, Utah"
3501,"Office of the Governor - Utah, Utah"
3502,"Office of the State Auditor, Utah"
3503,"Department of Agriculture and Food, Utah"
3504,"State Building Board, Utah"
3505,"Department of Transportation, Utah"
3506,"Department of Health, Utah"
3507,"Board of Education, Utah"
3508,"Department of Veterans and Military Affairs, Utah"
3509,"State Auditor, Delaware"
3511,"U.S. Army Morale, Welfare and Recreation (MWR), United States of America"
3512,"Occupational Safety and Health Administration (OSHA), Region IX: San Francisco, United States of America"
3513,"George W Bush (43) Presidential Library, United States of America"
3514,"Department of Parks & Recreation, New York City, NY"
3516,"Department of Veterans Affairs, Veterans Health Administration, United States of America"
3517,"Machias Town Hall, Machias, ME"
3519,"Department of Justice, Civil Rights Division, United States of America"
3520,"Navy Personnel Command, United States of America"
3522,"West Virginia Intelligence Fusion Center, West Virginia"
3523,"Boston Fire Department, Boston, MA"
3524,"Office of the Attorney General - California, California"
3525,"Office of the State Auditor, Maine"
3526,"Pinal County Sheriff's Office, Pinal County, AZ"
3527,"West Virginia Joint Intelligence Center, United States of America"
3528,"Eloy Police Department, Eloy, AZ"
3529,"Florence Police Department, Florence, AZ"
3530,"Santa Cruz County Sheriff's Office, Santa Cruz County, AZ"
3531,"Scottsdale Police Department, Scottsdale, AZ"
3532,"Tempe Police Department, Tempe, AZ"
3533,"Mesa Police Department, Mesa, AZ"
3534,"Yavapai County Sheriff's Office, Yavapai County, AZ"
3535,"Department of Corrections, Mississippi"
3536,"Department of Corrections, Louisiana"
3537,"Southeastern Pennsylvania Regional Task Force, Pennsylvania"
3538,"U.S. Army Aviation and Missile Life Cycle Management Command, United States of America"
3539,"United States Army, Space and Missile Defense Command/Army Forces Strategic Command, United States of America"
3540,"Seattle City Light, Seattle, WA"
3541,"Department of Corrections, Oregon"
3542,"Department of Corrections, Washington"
3543,"Department of Corrections, Nevada"
3544,"State of New Jersey Department of Corrections, New Jersey"
3545,"Department of Corrections, Virginia"
3546,"Department of Corrections, Pennsylvania"
3547,"Department of Corrections, Illinois"
3548,"Executive Office for United States Attorneys - Eastern District of Pennsylvania, United States of America"
3550,"Department of Justice, Office of Legal Counsel, United States of America"
3551,"Department of Health and Environmental Control, South Carolina"
3552,"Hartford Police Department, Hartford, CT"
3553,"Executive Office of Labor and Workforce Development (EOLWD), Massachusetts"
3554,"City of Charleston, Charleston, SC"
3555,"Charleston County Sheriff's Office, Charleston County, SC"
3556,"U.S. Army, Fort Jackson, United States of America"
3557,"Department of Public Safety, South Carolina"
3558,"City of Spartanburg, Spartanburg, SC"
3559,"Charleston Police Department, Charleston, SC"
3560,"South Carolina Department of Transportation, South Carolina"
3561,"Beaufort County Sheriff's Office, Beaufort County, SC"
3562,"Darlington County Sheriff's Office, Darlington County, SC"
3563,"Town of Edisto Beach, Edisto Beach, SC"
3564,"North Charleston Police Department, North Charleston, SC"
